EAPM,PM_DIAGRAM_SUBS,DIA_START_DATE,DATE,*,EAPM,PM_DIAGRAMS
EAPM,PM_DIAGRAM_SUBS,SUB_START_DATE,DATE,*,EAPM,PM_SUBSTATIONS
EAPM,PM_DIAGRAM_SUBS,SUB_SUBSTATION_ID,VARCHAR2,*,EAPM,PM_SUBSTATIONS
EAPM,PM_DIAGRAM_SUBS,CREATED_DATE,DATE,,,
EAPM,PM_DIAGRAM_SUBS,END_DATE,DATE,,,
EAPM,PM_DIAGRAM_SUBS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_EA_DETAILS,EA_ENERGY_AREA_ID,VARCHAR2,*,EAPM,PM_ENERGY_AREAS
EAPM,PM_EA_DETAILS,CREATED_DATE,DATE,,,
EAPM,PM_EA_DETAILS,END_DATE,DATE,,,
EAPM,PM_EA_DETAILS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_EA_DETAILS,SUB_COUNT,NUMBER,,,
EAPM,PM_ENERGY_AREAS,ENERGY_AREA_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_ENERGY_AREAS,CREATED_DATE,DATE,,,
EAPM,PM_ENERGY_AREAS,ENERGY_AREA_NAME,VARCHAR2,,,
EAPM,PM_ENERGY_AREAS,ENERGY_AREA_NUMBER,VARCHAR2,,,
EAPM,PM_ENERGY_AREAS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_ENERGY_AREAS,NETWORK_LEVEL,VARCHAR2,,,
EAPM,PM_ENERGY_CONSUMERS,ENERGY_CONSUMER_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_ENERGY_CONSUMERS,SUB_START_DATE,DATE,,EAPM,PM_SUBSTATIONS
EAPM,PM_ENERGY_CONSUMERS,SUB_SUBSTATION_ID,VARCHAR2,,EAPM,PM_SUBSTATIONS
EAPM,PM_ENERGY_CONSUMERS,TERM_TERMINAL_ID,VARCHAR2,,EAPM,PM_TERMINALS
EAPM,PM_ENERGY_CONSUMERS,CREATED_DATE,DATE,,,
EAPM,PM_ENERGY_CONSUMERS,CUSTOMER_COUNT,NUMBER,,,
EAPM,PM_ENERGY_CONSUMERS,END_DATE,DATE,,,
EAPM,PM_ENERGY_CONSUMERS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_ENERGY_SOURCES,ENERGY_SOURCE_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_ENERGY_SOURCES,TERM_TERMINAL_ID,VARCHAR2,,EAPM,PM_TERMINALS
EAPM,PM_ENERGY_SOURCES,CREATED_DATE,DATE,,,
EAPM,PM_ENERGY_SOURCES,END_DATE,DATE,,,
EAPM,PM_ENERGY_SOURCES,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_IDENTIFIED_OBJECTS,CREATED_DATE,DATE,,,
EAPM,PM_IDENTIFIED_OBJECTS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_IDENTIFIED_OBJECTS,PM_TYPE,VARCHAR2,,,
EAPM,PM_IO_BV,BV_BASE_VOLTAGE_ID,VARCHAR2,*,EAPM,PM_BASE_VOLTAGES
EAPM,PM_IO_BV,IO_MR_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_IO_BV,CREATED_DATE,DATE,,,
EAPM,PM_IO_BV,END_DATE,DATE,,,
EAPM,PM_IO_BV,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_IO_BV,PM_TYPE,VARCHAR2,,,
EAPM,PM_IO_EA,EA_ENERGY_AREA_ID,VARCHAR2,*,EAPM,PM_ENERGY_AREAS
EAPM,PM_IO_EA,IO_MR_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_IO_EA,CREATED_DATE,DATE,,,
EAPM,PM_IO_EA,END_DATE,DATE,,,
EAPM,PM_IO_EA,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_IO_LINES,IO_MR_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_IO_LINES,LINES_LINE_ID,VARCHAR2,*,EAPM,PM_LINES
EAPM,PM_IO_LINES,LINES_START_DATE,DATE,*,EAPM,PM_LINES
EAPM,PM_IO_LINES,CREATED_DATE,DATE,,,
EAPM,PM_IO_LINES,END_DATE,DATE,,,
EAPM,PM_IO_LINES,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_IO_LINES,PM_TYPE,VARCHAR2,,,
EAPM,PM_JUNCTIONS,CONN_START_DATE,DATE,*,EAPM,PM_CONNECTORS
EAPM,PM_JUNCTIONS,JUNCTION_ID,VARCHAR2,*,EAPM,PM_CONNECTORS
EAPM,PM_JUNCTIONS,CREATED_DATE,DATE,,,
EAPM,PM_JUNCTIONS,END_DATE,DATE,,,
EAPM,PM_JUNCTIONS,FUZZY,VARCHAR2,,,
EAPM,PM_JUNCTIONS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_KEY_TRANSLATIONS,IO_MR_ID,VARCHAR2,,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_KEY_TRANSLATIONS,CREATED_DATE,DATE,,,
EAPM,PM_KEY_TRANSLATIONS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_KEY_TRANSLATIONS,PM_SUB_TYPE,VARCHAR2,,,
EAPM,PM_KEY_TRANSLATIONS,PM_TYPE,VARCHAR2,,,
EAPM,PM_KEY_TRANSLATIONS,STATUS,VARCHAR2,,,
EAPM,PM_KEY_TRANSLATIONS,SYSTEM_KEY,VARCHAR2,,,
EAPM,PM_KEY_TRANSLATIONS,SYSTEM_KEY2,VARCHAR2,,,
EAPM,PM_KEY_TRANSLATIONS,SYSTEM_NAME,VARCHAR2,,,
EAPM,PM_LINES,LINE_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_LINES,CREATED_DATE,DATE,,,
EAPM,PM_LINES,END_DATE,DATE,,,
EAPM,PM_LINES,FUZZY,CHAR,,,
EAPM,PM_LINES,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_LINES,LINE_LENGTH,NUMBER,,,
EAPM,PM_LINES,LINE_NAME,VARCHAR2,,,
EAPM,PM_LINES,LINE_TYPE,VARCHAR2,,,
EAPM,PM_LINES,PORTION_COUNT,NUMBER,,,
EAPM,PM_LINES,SRC_IMPEDENCE_INDICATOR,VARCHAR2,,,
EAPM,PM_LINES,VOLTAGE,VARCHAR2,,,
EAPM,PM_MEASUREMENTS,MEASUREMENT_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_MEASUREMENTS,IO_MR_ID,VARCHAR2,,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_MEASUREMENTS,MTYPE_MEAS_TYPE_ID,VARCHAR2,,EAPM,PM_MEASUREMENT_TYPES
EAPM,PM_MEASUREMENTS,SUB_START_DATE,DATE,,EAPM,PM_SUBSTATIONS
EAPM,PM_MEASUREMENTS,SUB_SUBSTATION_ID,VARCHAR2,,EAPM,PM_SUBSTATIONS
EAPM,PM_MEASUREMENTS,TERM_TERMINAL_ID,VARCHAR2,,EAPM,PM_TERMINALS
EAPM,PM_MEASUREMENTS,UN_UNIT_NAME,VARCHAR2,,EAPM,PM_UNITS
EAPM,PM_MEASUREMENTS,VAS_START_DATE,DATE,,EAPM,PM_VALUE_ALIAS_SETS
EAPM,PM_MEASUREMENTS,VAS_VALUE_ALIAS_SET_ID,VARCHAR2,,EAPM,PM_VALUE_ALIAS_SETS
EAPM,PM_MEASUREMENTS,CREATED_DATE,DATE,,,
EAPM,PM_MEASUREMENTS,DESCRIPTION,VARCHAR2,,,
EAPM,PM_MEASUREMENTS,END_DATE,DATE,,,
EAPM,PM_MEASUREMENTS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_MEASUREMENTS,MEAS_VALUE_TYPE,VARCHAR2,,,
EAPM,PM_MEASUREMENTS,NORMAL_STATE,VARCHAR2,,,
EAPM,PM_MEASUREMENTS,TRANSFORMER_RATIO,NUMBER,,,
EAPM,PM_MEASUREMENTS,UNMATCHED_EA_ID,VARCHAR2,,,
EAPM,PM_MEASUREMENT_TYPES,MEAS_TYPE_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_MEASUREMENT_TYPES,UN_UNIT_NAME,VARCHAR2,,EAPM,PM_UNITS
EAPM,PM_MEASUREMENT_TYPES,VAS_START_DATE,DATE,,EAPM,PM_VALUE_ALIAS_SETS
EAPM,PM_MEASUREMENT_TYPES,VAS_VALUE_ALIAS_SET_ID,VARCHAR2,,EAPM,PM_VALUE_ALIAS_SETS
EAPM,PM_MEASUREMENT_TYPES,CREATED_DATE,DATE,,,
EAPM,PM_MEASUREMENT_TYPES,DESCRIPTION,VARCHAR2,,,
EAPM,PM_MEASUREMENT_TYPES,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_MEASUREMENT_TYPES,LONG_DESCRIPTION,VARCHAR2,,,
EAPM,PM_MEASUREMENT_TYPES,MEASUREMENT_SOURCE,VARCHAR2,,,
EAPM,PM_MEASUREMENT_TYPES,MEAS_TYPE_CATEGORY,VARCHAR2,,,
EAPM,PM_MEASUREMENT_TYPES,MEAS_VALUE_TYPE,VARCHAR2,,,
EAPM,PM_MEASUREMENT_TYPES,VISUALISATION_FLAG,VARCHAR2,,,
EAPM,PM_MEAS_POINT_TYPES,MTYPE_MEAS_TYPE_ID,VARCHAR2,*,EAPM,PM_MEASUREMENT_TYPES
EAPM,PM_MEAS_POINT_TYPES,RPT_REMOTE_PT_ID,VARCHAR2,*,EAPM,PM_REMOTE_POINTS
EAPM,PM_MEAS_POINT_TYPES,RPT_START_DATE,DATE,*,EAPM,PM_REMOTE_POINTS
EAPM,PM_MEAS_POINT_TYPES,CREATED_DATE,DATE,,,
EAPM,PM_MEAS_POINT_TYPES,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_OPERATIONAL_LIMITS,OPERATIONAL_LIMIT_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_OPERATIONAL_LIMITS,SUB_START_DATE,DATE,,EAPM,PM_SUBSTATIONS
EAPM,PM_OPERATIONAL_LIMITS,SUB_SUBSTATION_ID,VARCHAR2,,EAPM,PM_SUBSTATIONS
EAPM,PM_OPERATIONAL_LIMITS,UN_UNIT_NAME,VARCHAR2,,EAPM,PM_UNITS
EAPM,PM_OPERATIONAL_LIMITS,CREATED_DATE,DATE,,,
EAPM,PM_OPERATIONAL_LIMITS,END_DATE,DATE,,,
EAPM,PM_OPERATIONAL_LIMITS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_OPERATIONAL_LIMITS,LOAD_CYCLE,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,PSR_EAID,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,RATING_SOURCE,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,RATING_STATUS,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,RATING_TYPE,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,RATING_VALUE,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,SEASON,VARCHAR2,,,
EAPM,PM_OPERATIONAL_LIMITS,THROUGHPUT_TYPE,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,PORTION_SECTION_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
EAPM,PM_PORTION_SECTIONS,ACLINE_AC_LINE_SEGMENT_ID,VARCHAR2,,EAPM,PM_AC_LINE_SEGMENTS
EAPM,PM_PORTION_SECTIONS,ACLINE_COND_START_DATE,DATE,,EAPM,PM_AC_LINE_SEGMENTS
